Date,Product,Brand,Size,Quantity Sold,Unit Price (₹),Margin (%),Profit (₹),Net Profit (₹),Total Revenue (₹),Tax (GST % ),Tax Amount (₹),Net Tax (₹),Dealer,Stock Availability,Dealer Location
28-08-2025,Heels,Bata,7,64,4859.44,30%,93301.25,56075.56,311004.16,12%,37320.5,37320.5,Dealer_7,84,Mumbai
28-08-2025,Sneakers,Metro,11,54,4953.98,30%,80254.48,48161.94,267514.92,12%,32101.79,32101.79,Dealer_2,72,Delhi
28-08-2025,Heels,Adidas,7,60,4362.77,15%,39264.93,7988.26,261766.2,12%,31411.94,31411.94,Dealer_1,64,Delhi
28-08-2025,Flats,Sketchers,6,64,3688.55,25%,59016.8,30849.26,236067.2,12%,28328.06,28328.06,Dealer_5,102,Haryana
28-08-2025,Flats,Reebok,10,59,4782.06,20%,56428.31,22650.85,282141.54,12%,33856.98,33856.98,Dealer_3,76,Mumbai
28-08-2025,Sneakers,Reebok,9,84,3951.29,20%,66381.67,26675.17,331908.36,12%,39829.0,39829.0,Dealer_2,153,Delhi
29-08-2025,Heels,Woodland,7,73,6545.09,20%,95558.31,38124.25,477791.57,12%,57334.99,57334.99,Dealer_6,135,Pune
29-08-2025,Sneakers,Reebok,7,54,4875.05,20%,52650.54,20945.3,263252.7,12%,31590.32,31590.32,Dealer_6,66,Pune
29-08-2025,Sneakers,Woodland,10,73,5932.16,20%,86609.54,34695.61,433047.68,12%,51965.72,51965.72,Dealer_7,33,Mumbai
29-08-2025,Heels,Nike,10,55,12745.66,15%,105151.7,20896.22,701011.3,12%,84121.36,84121.36,Dealer_3,15,Mumbai
29-08-2025,Sandals,Paragon,9,78,1336.45,40%,41697.24,29159.03,104243.1,12%,12509.17,12509.17,Dealer_1,81,Delhi
29-08-2025,Sneakers,Paragon,7,61,1666.56,40%,40664.06,28541.96,101660.16,12%,12199.22,12199.22,Dealer_2,27,Delhi
29-08-2025,Sneakers,Liberty,6,71,1132.84,40%,32172.66,22662.2,80431.64,12%,9651.8,9651.8,Dealer_3,121,Mumbai
29-08-2025,Heels,Reebok,10,67,5804.98,20%,77786.73,31089.27,388933.66,12%,46672.04,46672.04,Dealer_4,32,Haryana
29-08-2025,Boots,Woodland,11,60,2177.38,20%,26128.56,10386.43,130642.8,12%,15677.14,15677.14,Dealer_6,66,Pune
29-08-2025,Sandals,Bata,10,62,3751.22,30%,69772.69,41895.66,232575.64,12%,27909.08,27909.08,Dealer_5,102,Haryana
29-08-2025,Sandals,Metro,7,60,2528.2,30%,45507.6,27197.21,151692.0,12%,18203.04,18203.04,Dealer_3,154,Mumbai
29-08-2025,Boots,Bata,9,76,2769.93,30%,63154.4,37875.31,210514.68,12%,25261.76,25261.76,Dealer_2,101,Delhi
30-08-2025,Sneakers,Woodland,9,96,2621.22,20%,50327.42,20130.17,251637.12,12%,30196.45,30196.45,Dealer_1,143,Delhi
30-08-2025,Sneakers,Paragon,6,81,1590.89,40%,51544.84,36078.59,128862.09,12%,15463.45,15463.45,Dealer_5,54,Haryana
30-08-2025,Heels,Puma,8,84,5847.84,20%,98243.71,39306.34,491218.56,12%,58946.23,58946.23,Dealer_6,150,Pune
30-08-2025,Sandals,Nike,8,70,9970.37,15%,104688.88,20854.33,697925.9,12%,83751.11,83751.11,Dealer_7,94,Mumbai
30-08-2025,Sneakers,Bata,6,77,2583.69,30%,59683.24,35737.24,198944.13,12%,23873.3,23873.3,Dealer_7,182,Mumbai
30-08-2025,Sandals,Metro,9,99,1963.4,30%,58312.98,34913.08,194376.6,12%,23325.19,23325.19,Dealer_4,108,Haryana
30-08-2025,Heels,Woodland,10,78,3302.17,20%,51513.85,20443.53,257569.26,12%,30908.31,30908.31,Dealer_6,26,Pune
30-08-2025,Boots,Reebok,9,87,4877.82,20%,84874.07,33983.81,424370.34,12%,50924.44,50924.44,Dealer_4,81,Haryana
30-08-2025,Flats,Woodland,11,73,2402.34,20%,35074.16,14119.13,175370.82,12%,21044.5,21044.5,Dealer_3,63,Mumbai
30-08-2025,Boots,Bata,8,85,3439.26,30%,87701.13,52700.31,292337.1,12%,35080.45,35080.45,Dealer_5,59,Haryana
30-08-2025,Heels,Reebok,6,70,7259.75,20%,101636.5,40628.35,508182.5,12%,60981.9,60981.9,Dealer_7,92,Mumbai
31-08-2025,Heels,Sketchers,7,92,1687.95,25%,38822.85,20106.78,155291.4,12%,18634.97,18634.97,Dealer_6,138,Pune
31-08-2025,Sandals,Reebok,7,84,6431.87,20%,108055.42,43296.6,540277.08,12%,64833.25,64833.25,Dealer_7,120,Mumbai
31-08-2025,Flats,Woodland,11,81,2557.95,20%,41438.79,16639.41,207193.95,12%,24863.27,24863.27,Dealer_3,159,Mumbai
31-08-2025,Heels,Metro,11,79,3093.54,30%,73316.9,44011.88,244389.66,12%,29326.76,29326.76,Dealer_3,70,Mumbai
31-08-2025,Boots,Reebok,11,72,6709.18,20%,96612.19,38819.31,483060.96,12%,57967.32,57967.32,Dealer_1,71,Delhi
31-08-2025,Heels,Liberty,6,70,2957.33,40%,82805.24,57961.03,207013.1,12%,24841.57,24841.57,Dealer_4,137,Haryana
31-08-2025,Sneakers,Liberty,8,79,2557.2,40%,80807.52,56539.58,202018.8,12%,24242.26,24242.26,Dealer_4,87,Haryana
31-08-2025,Heels,Metro,9,95,3633.6,30%,103557.6,62094.58,345192.0,12%,41423.04,41423.04,Dealer_1,200,Delhi
31-08-2025,Sneakers,Reebok,11,82,2116.8,20%,34715.52,13730.12,173577.6,12%,20829.31,20829.31,Dealer_4,53,Haryana
31-08-2025,Boots,Paragon,11,86,741.43,40%,25505.19,17919.77,63762.98,12%,7651.56,7651.56,Dealer_1,133,Delhi
01-09-2025,Sneakers,Woodland,6,49,7798.26,20%,76422.95,30558.63,382114.74,12%,45853.77,45853.77,Dealer_3,110,Mumbai
01-09-2025,Heels,Woodland,7,61,4842.8,20%,59082.16,23683.86,295410.8,12%,35449.3,35449.3,Dealer_6,42,Pune
01-09-2025,Sneakers,Paragon,11,57,1640.79,40%,37410.01,26371.2,93525.03,12%,11223.0,11223.0,Dealer_4,18,Haryana
01-09-2025,Boots,Liberty,10,70,1468.01,40%,41104.28,28733.92,102760.7,12%,12331.28,12331.28,Dealer_5,119,Haryana
01-09-2025,Flats,Reebok,9,51,3695.12,20%,37690.22,14842.29,188451.12,12%,22614.13,22614.13,Dealer_1,31,Delhi
01-09-2025,Sneakers,Woodland,10,39,4637.92,20%,36175.78,14518.42,180878.88,12%,21705.47,21705.47,Dealer_5,183,Haryana
01-09-2025,Boots,Metro,6,58,2847.62,30%,49548.59,29745.84,165161.96,12%,19819.44,19819.44,Dealer_7,123,Mumbai
01-09-2025,Flats,Paragon,6,50,2922.0,40%,58440.0,40834.75,146100.0,12%,17532.0,17532.0,Dealer_7,198,Mumbai
01-09-2025,Heels,Adidas,7,56,8065.12,15%,67747.01,13589.13,451646.72,12%,54197.61,54197.61,Dealer_5,165,Haryana
01-09-2025,Heels,Paragon,8,65,1145.64,40%,29786.64,20929.26,74466.6,12%,8935.99,8935.99,Dealer_6,150,Pune
01-09-2025,Sneakers,Liberty,9,75,2095.44,40%,62863.2,43909.58,157158.0,12%,18858.96,18858.96,Dealer_3,26,Mumbai
01-09-2025,Sandals,Paragon,8,66,983.25,40%,25957.8,18140.33,64894.5,12%,7787.34,7787.34,Dealer_6,59,Pune
02-09-2025,Sandals,Reebok,9,67,3117.61,20%,41775.97,16858.06,208879.87,12%,25065.58,25065.58,Dealer_5,83,Haryana
02-09-2025,Sandals,Liberty,9,72,554.5,40%,15969.6,11106.56,39924.0,12%,4790.88,4790.88,Dealer_7,32,Mumbai
02-09-2025,Boots,Liberty,8,63,1868.59,40%,47088.47,32968.59,117721.17,12%,14126.54,14126.54,Dealer_7,25,Mumbai
02-09-2025,Sandals,Woodland,6,51,2354.66,20%,24017.53,9344.57,120087.66,12%,14410.52,14410.52,Dealer_6,70,Pune
02-09-2025,Sneakers,Metro,8,77,1657.98,30%,38299.34,22831.42,127664.46,12%,15319.74,15319.74,Dealer_2,199,Delhi
02-09-2025,Sneakers,Nike,11,43,6748.18,15%,43525.76,8720.9,290171.74,12%,34820.61,34820.61,Dealer_7,11,Mumbai
02-09-2025,Boots,Liberty,9,75,1960.78,40%,58823.4,41299.18,147058.5,12%,17647.02,17647.02,Dealer_5,190,Haryana
02-09-2025,Flats,Puma,11,52,4268.16,20%,44388.86,17619.34,221944.32,12%,26633.32,26633.32,Dealer_3,192,Mumbai
02-09-2025,Sandals,Puma,9,68,5584.52,20%,75949.47,30387.25,379747.36,12%,45569.68,45569.68,Dealer_3,151,Mumbai
02-09-2025,Boots,Liberty,11,62,873.0,40%,21650.4,15117.71,54126.0,12%,6495.12,6495.12,Dealer_7,96,Mumbai
03-09-2025,Heels,Metro,11,72,4343.57,30%,93821.11,56387.98,312737.04,12%,37528.44,37528.44,Dealer_4,162,Haryana
03-09-2025,Sandals,Woodland,9,55,5052.37,20%,55576.07,22108.65,277880.35,12%,33345.64,33345.64,Dealer_7,119,Mumbai
03-09-2025,Heels,Reebok,11,55,7003.82,20%,77042.02,30859.82,385210.1,12%,46225.21,46225.21,Dealer_1,180,Delhi
03-09-2025,Sandals,Reebok,10,70,3950.33,20%,55304.62,22056.48,276523.1,12%,33182.77,33182.77,Dealer_6,152,Pune
03-09-2025,Sneakers,Bata,11,61,2838.36,30%,51941.99,31187.5,173139.96,12%,20776.8,20776.8,Dealer_5,83,Haryana
03-09-2025,Flats,Bata,6,56,1427.27,30%,23978.14,14393.77,79927.12,12%,9591.25,9591.25,Dealer_3,58,Mumbai
03-09-2025,Sneakers,Woodland,6,43,4101.17,20%,35270.06,14082.85,176350.31,12%,21162.04,21162.04,Dealer_7,16,Mumbai
03-09-2025,Sneakers,Woodland,6,50,7402.28,20%,74022.8,29656.9,370114.0,12%,44413.68,44413.68,Dealer_4,175,Haryana
03-09-2025,Boots,Metro,9,71,2016.81,30%,42958.05,25779.2,143193.51,12%,17183.22,17183.22,Dealer_7,1,Mumbai
03-09-2025,Boots,Adidas,7,59,6605.23,15%,58456.29,11677.98,389708.57,12%,46765.03,46765.03,Dealer_6,189,Pune
04-09-2025,Boots,Adidas,9,64,3703.93,15%,35557.73,7075.9,237051.52,12%,28446.18,28446.18,Dealer_3,3,Mumbai
04-09-2025,Boots,Woodland,7,61,2943.7,20%,35913.14,14373.02,179565.7,12%,21547.88,21547.88,Dealer_6,156,Pune
04-09-2025,Sneakers,Woodland,7,50,5286.55,20%,52865.5,21168.4,264327.5,12%,31719.3,31719.3,Dealer_1,125,Delhi
04-09-2025,Boots,Metro,9,72,4765.23,30%,102928.97,61658.47,343096.56,12%,41171.59,41171.59,Dealer_2,113,Delhi
04-09-2025,Sneakers,Puma,11,62,3216.06,20%,39879.14,15916.71,199395.72,12%,23927.49,23927.49,Dealer_1,102,Delhi
04-09-2025,Flats,Liberty,6,70,1775.69,40%,49719.32,34698.01,124298.3,12%,14915.8,14915.8,Dealer_4,70,Haryana
04-09-2025,Boots,Puma,8,57,1797.98,20%,20496.97,8194.8,102484.86,12%,12298.18,12298.18,Dealer_3,99,Mumbai
04-09-2025,Boots,Paragon,7,68,2205.13,40%,59979.54,41926.44,149948.84,12%,17993.86,17993.86,Dealer_4,159,Haryana
04-09-2025,Sneakers,Bata,11,55,2281.09,30%,37637.98,22659.87,125459.95,12%,15055.19,15055.19,Dealer_7,180,Mumbai
04-09-2025,Sandals,Nike,11,53,7714.45,15%,61329.88,12333.25,408865.85,12%,49063.9,49063.9,Dealer_1,61,Delhi
04-09-2025,Sandals,Nike,11,53,13450.17,15%,106928.85,21293.5,712859.01,12%,85543.08,85543.08,Dealer_4,58,Haryana
04-09-2025,Sneakers,Puma,7,43,5985.45,20%,51474.87,20589.72,257374.35,12%,30884.92,30884.92,Dealer_6,111,Pune
05-09-2025,Boots,Bata,9,66,2145.95,30%,42489.81,25557.74,141632.7,12%,16995.92,16995.92,Dealer_1,84,Delhi
05-09-2025,Flats,Puma,8,54,4949.65,20%,53456.22,21364.96,267281.1,12%,32073.73,32073.73,Dealer_6,30,Pune
05-09-2025,Boots,Liberty,8,57,1337.35,40%,30491.58,21271.28,76228.95,12%,9147.47,9147.47,Dealer_6,43,Pune
05-09-2025,Heels,Bata,6,57,3200.6,30%,54730.26,32728.92,182434.2,12%,21892.1,21892.1,Dealer_1,94,Delhi
05-09-2025,Heels,Adidas,7,68,2256.18,15%,23013.04,4688.03,153420.24,12%,18410.43,18410.43,Dealer_3,116,Mumbai
05-09-2025,Flats,Puma,6,54,3579.9,20%,38662.92,15555.44,193314.6,12%,23197.75,23197.75,Dealer_7,114,Mumbai
05-09-2025,Heels,Paragon,9,70,1392.25,40%,38983.0,27267.31,97457.5,12%,11694.9,11694.9,Dealer_7,96,Mumbai
05-09-2025,Flats,Bata,6,52,1476.57,30%,23034.49,13897.31,76781.64,12%,9213.8,9213.8,Dealer_4,3,Haryana
05-09-2025,Sandals,Sketchers,9,70,3138.77,25%,54928.48,28266.29,219713.9,12%,26365.67,26365.67,Dealer_2,160,Delhi
05-09-2025,Sandals,Nike,10,48,9379.23,15%,67530.46,13638.85,450203.04,12%,54024.36,54024.36,Dealer_7,69,Mumbai
05-09-2025,Sandals,Adidas,7,67,4749.38,15%,47731.27,9530.56,318208.46,12%,38185.02,38185.02,Dealer_6,151,Pune
06-09-2025,Heels,Liberty,9,86,2831.94,40%,97418.74,68207.29,243546.84,12%,29225.62,29225.62,Dealer_3,144,Mumbai
06-09-2025,Boots,Liberty,7,74,1116.27,40%,33041.59,23097.06,82603.98,12%,9912.48,9912.48,Dealer_4,7,Haryana
06-09-2025,Sneakers,Bata,11,65,2338.9,30%,45608.55,27504.7,152028.5,12%,18243.42,18243.42,Dealer_3,17,Mumbai
06-09-2025,Sandals,Adidas,9,77,8980.45,15%,103724.2,20638.77,691494.65,12%,82979.36,82979.36,Dealer_4,178,Haryana
06-09-2025,Sandals,Adidas,10,72,5796.98,15%,62607.38,12668.92,417382.56,12%,50085.91,50085.91,Dealer_5,65,Haryana
06-09-2025,Heels,Sketchers,7,62,5258.0,25%,81499.0,42419.11,325996.0,12%,39119.52,39119.52,Dealer_2,117,Delhi
06-09-2025,Flats,Woodland,8,68,5179.76,20%,70444.74,28240.16,352223.68,12%,42266.84,42266.84,Dealer_1,172,Delhi
06-09-2025,Sneakers,Liberty,9,76,2219.29,40%,67466.42,47193.57,168666.04,12%,20239.92,20239.92,Dealer_1,51,Delhi
06-09-2025,Sandals,Bata,6,70,2108.93,30%,44287.53,26441.7,147625.1,12%,17715.01,17715.01,Dealer_4,20,Haryana
06-09-2025,Sandals,Puma,11,64,5735.12,20%,73409.54,29456.87,367047.68,12%,44045.72,44045.72,Dealer_2,39,Delhi
06-09-2025,Flats,Puma,11,64,6466.21,20%,82767.49,33138.14,413837.44,12%,49660.49,49660.49,Dealer_7,116,Mumbai
06-09-2025,Sneakers,Paragon,6,71,768.03,40%,21812.05,15404.6,54530.13,12%,6543.62,6543.62,Dealer_5,177,Haryana
07-09-2025,Flats,Liberty,11,75,680.75,40%,20422.5,14276.37,51056.25,12%,6126.75,6126.75,Dealer_5,138,Haryana
07-09-2025,Sandals,Nike,10,63,13556.66,15%,128110.44,25580.16,854069.58,12%,102488.35,102488.35,Dealer_6,65,Pune
07-09-2025,Flats,Metro,8,95,3831.09,30%,109186.06,65650.45,363953.55,12%,43674.43,43674.43,Dealer_7,166,Mumbai
07-09-2025,Sneakers,Puma,9,93,2104.81,20%,39149.47,15850.98,195747.33,12%,23489.68,23489.68,Dealer_7,154,Mumbai
07-09-2025,Flats,Nike,11,74,9254.35,15%,102723.28,20545.59,684821.9,12%,82178.63,82178.63,Dealer_1,83,Delhi
07-09-2025,Heels,Paragon,10,90,2681.56,40%,96536.16,67500.04,241340.4,12%,28960.85,28960.85,Dealer_3,168,Mumbai
07-09-2025,Heels,Nike,10,66,6213.25,15%,61511.18,12383.29,410074.5,12%,49208.94,49208.94,Dealer_2,56,Delhi
07-09-2025,Sandals,Nike,8,60,9634.39,15%,86709.51,17316.5,578063.4,12%,69367.61,69367.61,Dealer_6,29,Pune
07-09-2025,Sneakers,Sketchers,9,76,3035.73,25%,57678.87,30052.94,230715.48,12%,27685.86,27685.86,Dealer_6,133,Pune
07-09-2025,Boots,Liberty,10,93,2086.91,40%,77633.05,54317.21,194082.63,12%,23289.92,23289.92,Dealer_1,200,Delhi
08-09-2025,Sneakers,Adidas,9,55,6547.17,15%,54014.15,10959.23,360094.35,12%,43211.32,43211.32,Dealer_4,6,Haryana
08-09-2025,Flats,Adidas,7,45,9245.74,15%,62408.74,12411.8,416058.3,12%,49927.0,49927.0,Dealer_4,109,Haryana
08-09-2025,Sandals,Puma,10,65,2319.68,20%,30155.84,12110.39,150779.2,12%,18093.5,18093.5,Dealer_6,186,Pune
08-09-2025,Sandals,Liberty,10,59,1491.35,40%,35195.86,24588.23,87989.65,12%,10558.76,10558.76,Dealer_2,14,Delhi
08-09-2025,Boots,Woodland,10,59,6941.51,20%,81909.82,32735.78,409549.09,12%,49145.89,49145.89,Dealer_7,68,Mumbai
08-09-2025,Heels,Sketchers,10,57,5312.56,25%,75703.98,39324.86,302815.92,12%,36337.91,36337.91,Dealer_4,2,Haryana
08-09-2025,Heels,Puma,6,48,2732.51,20%,26232.1,10566.7,131160.48,12%,15739.26,15739.26,Dealer_6,67,Pune
08-09-2025,Boots,Sketchers,9,67,3729.46,25%,62468.46,32575.43,249873.82,12%,29984.86,29984.86,Dealer_7,31,Mumbai
08-09-2025,Boots,Bata,8,60,4402.48,30%,79244.64,47602.56,264148.8,12%,31697.86,31697.86,Dealer_5,162,Haryana
08-09-2025,Sneakers,Reebok,6,49,7389.85,20%,72420.53,28957.41,362102.65,12%,43452.32,43452.32,Dealer_5,89,Haryana
09-09-2025,Sandals,Reebok,10,64,5714.77,20%,73149.06,29273.64,365745.28,12%,43889.43,43889.43,Dealer_4,75,Haryana
09-09-2025,Sneakers,Bata,8,57,1157.86,30%,19799.41,11969.42,65998.02,12%,7919.76,7919.76,Dealer_4,37,Haryana
09-09-2025,Heels,Sketchers,7,51,4959.88,25%,63238.47,32976.94,252953.88,12%,30354.47,30354.47,Dealer_7,58,Mumbai
09-09-2025,Sneakers,Metro,7,63,4626.71,30%,87444.82,52197.86,291482.73,12%,34977.93,34977.93,Dealer_5,126,Haryana
09-09-2025,Boots,Woodland,6,51,4479.33,20%,45689.17,18248.44,228445.83,12%,27413.5,27413.5,Dealer_2,172,Delhi
09-09-2025,Heels,Sketchers,8,61,2630.83,25%,40120.16,20840.06,160480.63,12%,19257.68,19257.68,Dealer_5,102,Haryana
09-09-2025,Sneakers,Paragon,11,65,2219.57,40%,57708.82,40463.1,144272.05,12%,17312.65,17312.65,Dealer_7,130,Mumbai
09-09-2025,Flats,Liberty,7,75,2711.28,40%,81338.4,56930.2,203346.0,12%,24401.52,24401.52,Dealer_1,133,Delhi
09-09-2025,Flats,Sketchers,8,62,5170.11,25%,80136.7,41743.0,320546.82,12%,38465.62,38465.62,Dealer_3,37,Mumbai
09-09-2025,Boots,Paragon,10,64,1911.5,40%,48934.4,34146.21,122336.0,12%,14680.32,14680.32,Dealer_5,32,Haryana
10-09-2025,Flats,Nike,9,69,7596.89,15%,78627.81,15751.57,524185.41,12%,62902.25,62902.25,Dealer_4,157,Haryana
10-09-2025,Flats,Puma,8,56,3781.33,20%,42350.9,17030.38,211754.48,12%,25410.54,25410.54,Dealer_2,118,Delhi
10-09-2025,Boots,Puma,7,55,3778.75,20%,41566.25,16479.06,207831.25,12%,24939.75,24939.75,Dealer_2,22,Delhi
10-09-2025,Flats,Metro,8,63,4670.21,30%,88266.97,53211.55,294223.23,12%,35306.79,35306.79,Dealer_1,137,Delhi
10-09-2025,Flats,Liberty,11,61,2259.29,40%,55126.68,38707.76,137816.69,12%,16538.0,16538.0,Dealer_3,87,Mumbai
10-09-2025,Boots,Paragon,11,59,902.5,40%,21299.0,14909.44,53247.5,12%,6389.7,6389.7,Dealer_7,35,Mumbai
10-09-2025,Heels,Nike,6,47,8965.6,15%,63207.48,12558.66,421383.2,12%,50565.98,50565.98,Dealer_6,7,Pune
10-09-2025,Boots,Puma,10,57,3495.7,20%,39850.98,15922.88,199254.9,12%,23910.59,23910.59,Dealer_1,35,Delhi
10-09-2025,Boots,Liberty,8,64,1637.08,40%,41909.25,29344.85,104773.12,12%,12572.77,12572.77,Dealer_7,94,Mumbai
10-09-2025,Flats,Woodland,6,39,6179.1,20%,48196.98,19322.86,240984.9,12%,28918.19,28918.19,Dealer_5,19,Haryana
10-09-2025,Sneakers,Reebok,7,56,6047.76,20%,67734.91,27244.03,338674.56,12%,40640.95,40640.95,Dealer_1,136,Delhi
10-09-2025,Boots,Bata,9,76,3548.59,30%,80907.85,48497.1,269692.84,12%,32363.14,32363.14,Dealer_4,109,Haryana
11-09-2025,Boots,Woodland,9,71,5875.4,20%,83430.68,33428.54,417153.4,12%,50058.41,50058.41,Dealer_2,193,Delhi
11-09-2025,Sneakers,Adidas,6,51,4362.2,15%,33370.83,6544.92,222472.2,12%,26696.66,26696.66,Dealer_5,59,Haryana
11-09-2025,Heels,Woodland,7,68,7077.11,20%,96248.7,38458.12,481243.48,12%,57749.22,57749.22,Dealer_2,101,Delhi
11-09-2025,Sneakers,Adidas,11,48,5575.72,15%,40145.18,8066.71,267634.56,12%,32116.15,32116.15,Dealer_6,122,Pune
11-09-2025,Heels,Sketchers,11,51,2347.75,25%,29933.81,15634.71,119735.25,12%,14368.23,14368.23,Dealer_6,73,Pune
11-09-2025,Flats,Puma,8,70,4753.1,20%,66543.4,26542.04,332717.0,12%,39926.04,39926.04,Dealer_5,34,Haryana
11-09-2025,Flats,Woodland,7,56,7310.44,20%,81876.93,32706.69,409384.64,12%,49126.16,49126.16,Dealer_4,123,Haryana
11-09-2025,Boots,Puma,9,69,2887.4,20%,39846.12,16084.5,199230.6,12%,23907.67,23907.67,Dealer_4,173,Haryana
11-09-2025,Sandals,Nike,7,45,10900.43,15%,73577.9,14831.77,490519.35,12%,58862.32,58862.32,Dealer_5,135,Haryana
11-09-2025,Sandals,Puma,6,56,6646.27,20%,74438.22,29796.14,372191.12,12%,44662.93,44662.93,Dealer_3,135,Mumbai
11-09-2025,Sandals,Bata,6,60,3843.9,30%,69190.2,41290.46,230634.0,12%,27676.08,27676.08,Dealer_2,136,Delhi
11-09-2025,Flats,Liberty,9,62,1722.97,40%,42729.66,30161.87,106824.14,12%,12818.9,12818.9,Dealer_7,130,Mumbai
12-09-2025,Flats,Nike,11,56,8545.46,15%,71781.86,14354.38,478545.76,12%,57425.49,57425.49,Dealer_6,161,Pune
12-09-2025,Heels,Paragon,7,60,2158.47,40%,51803.28,36231.04,129508.2,12%,15540.98,15540.98,Dealer_7,153,Mumbai
12-09-2025,Sandals,Metro,9,71,4581.61,30%,97588.29,58500.74,325294.31,12%,39035.32,39035.32,Dealer_5,180,Haryana
12-09-2025,Flats,Liberty,7,56,1350.83,40%,30258.59,21218.65,75646.48,12%,9077.58,9077.58,Dealer_2,166,Delhi
12-09-2025,Sneakers,Puma,8,71,3740.16,20%,53110.27,21282.77,265551.36,12%,31866.16,31866.16,Dealer_7,108,Mumbai
12-09-2025,Boots,Liberty,8,73,2365.33,40%,69067.64,48442.41,172669.09,12%,20720.29,20720.29,Dealer_4,166,Haryana
12-09-2025,Boots,Paragon,11,60,1799.54,40%,43188.96,30139.67,107972.4,12%,12956.69,12956.69,Dealer_7,146,Mumbai
12-09-2025,Heels,Bata,7,54,3985.17,30%,64559.75,38704.6,215199.18,12%,25823.9,25823.9,Dealer_1,58,Delhi
12-09-2025,Heels,Sketchers,10,63,5011.21,25%,78926.56,41244.86,315706.23,12%,37884.75,37884.75,Dealer_3,150,Mumbai
12-09-2025,Flats,Adidas,6,45,4682.53,15%,31607.08,6343.87,210713.85,12%,25285.66,25285.66,Dealer_4,45,Haryana
12-09-2025,Flats,Sketchers,11,58,1893.23,25%,27451.84,14257.7,109807.34,12%,13176.88,13176.88,Dealer_3,118,Mumbai
13-09-2025,Boots,Metro,10,75,1981.74,30%,44589.15,26659.33,148630.5,12%,17835.66,17835.66,Dealer_6,51,Pune
13-09-2025,Heels,Liberty,9,98,1230.15,40%,48221.88,33805.91,120554.7,12%,14466.56,14466.56,Dealer_5,160,Haryana
13-09-2025,Boots,Metro,10,86,3978.0,30%,102632.4,61682.54,342108.0,12%,41052.96,41052.96,Dealer_5,161,Haryana
13-09-2025,Flats,Puma,6,71,4525.77,20%,64265.93,25793.83,321329.67,12%,38559.56,38559.56,Dealer_6,32,Pune
13-09-2025,Sneakers,Nike,6,71,5134.87,15%,54686.37,10911.39,364575.77,12%,43749.09,43749.09,Dealer_7,105,Mumbai
13-09-2025,Boots,Liberty,6,64,955.51,40%,24461.06,17158.86,61152.64,12%,7338.32,7338.32,Dealer_1,83,Delhi
13-09-2025,Boots,Sketchers,10,81,1984.56,25%,40187.34,21064.58,160749.36,12%,19289.92,19289.92,Dealer_7,150,Mumbai
13-09-2025,Sneakers,Liberty,11,86,1613.26,40%,55496.14,38954.39,138740.36,12%,16648.84,16648.84,Dealer_6,179,Pune
13-09-2025,Sneakers,Paragon,6,62,2282.93,40%,56616.66,39553.25,141541.66,12%,16985.0,16985.0,Dealer_6,91,Pune
13-09-2025,Heels,Metro,7,80,2048.19,30%,49156.56,29239.34,163855.2,12%,19662.62,19662.62,Dealer_2,124,Delhi
14-09-2025,Sandals,Liberty,9,96,1373.93,40%,52758.91,36960.92,131897.28,12%,15827.67,15827.67,Dealer_6,33,Pune
14-09-2025,Heels,Woodland,10,78,7120.88,20%,111085.73,44514.15,555428.64,12%,66651.44,66651.44,Dealer_3,30,Mumbai
14-09-2025,Boots,Adidas,10,83,3242.31,15%,40366.76,7964.43,269111.73,12%,32293.41,32293.41,Dealer_3,17,Mumbai
14-09-2025,Flats,Reebok,8,75,6173.78,20%,92606.7,37041.8,463033.5,12%,55564.02,55564.02,Dealer_2,84,Delhi
14-09-2025,Flats,Bata,9,89,3702.05,30%,98844.74,59280.47,329482.45,12%,39537.89,39537.89,Dealer_6,124,Pune
14-09-2025,Boots,Metro,7,64,4661.2,30%,89495.04,53707.45,298316.8,12%,35798.02,35798.02,Dealer_7,34,Mumbai
14-09-2025,Boots,Sketchers,10,87,2952.02,25%,64206.44,33332.88,256825.74,12%,30819.09,30819.09,Dealer_2,171,Delhi
14-09-2025,Sneakers,Nike,8,75,8251.24,15%,92826.45,18694.34,618843.0,12%,74261.16,74261.16,Dealer_1,66,Delhi
14-09-2025,Sneakers,Metro,9,86,3703.42,30%,95548.24,57343.74,318494.12,12%,38219.29,38219.29,Dealer_6,161,Pune
14-09-2025,Flats,Paragon,6,84,713.35,40%,23968.56,16690.09,59921.4,12%,7190.57,7190.57,Dealer_6,148,Pune
14-09-2025,Heels,Nike,9,70,14957.39,15%,157052.59,31502.27,1047017.3,12%,125642.08,125642.08,Dealer_4,182,Haryana
14-09-2025,Boots,Liberty,9,87,1686.42,40%,58687.42,40954.77,146718.54,12%,17606.22,17606.22,Dealer_7,192,Mumbai
15-09-2025,Boots,Adidas,7,54,8144.37,15%,65969.4,13322.33,439795.98,12%,52775.52,52775.52,Dealer_3,100,Mumbai
15-09-2025,Boots,Paragon,11,48,2456.59,40%,47166.53,33115.68,117916.32,12%,14149.96,14149.96,Dealer_6,13,Pune
15-09-2025,Flats,Puma,8,66,3627.72,20%,47885.9,19293.34,239429.52,12%,28731.54,28731.54,Dealer_7,147,Mumbai
15-09-2025,Sandals,Puma,8,54,4426.1,20%,47801.88,19104.93,239009.4,12%,28681.13,28681.13,Dealer_6,189,Pune
